;TAZID,CO_TAZID,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,CO_FIPS,CO_NAME,
1356,351356,1232.8,3590.5,2.91,345.0,26.0,2.0,317.0,927.1,19.0,7.0,2.0,0.0,149.0,37.0,37.0,94.0,0.2,95.0,359.2,127.7,73930.0,0,0,0,35,SALT LAKE,
1357,351357,1538.0,4340.3,2.82,1186.0,88.0,35.0,1063.0,1445.0,63.0,25.0,8.0,27.0,429.0,332.0,76.0,226.0,0.0,0.0,99.3,159.7,65392.0,839,1574,0,35,SALT LAKE,
1358,351358,1056.3,3048.9,2.89,375.0,24.0,21.0,330.0,629.3,18.0,6.0,1.0,20.0,11.0,163.0,2.0,154.0,0.0,0.0,144.5,109.8,65392.0,939,0,0,35,SALT LAKE,
1359,351359,2606.0,7296.8,2.80,206.5,1.8,2.7,202.0,225.9,0.0,1.8,2.3,0.3,7.7,125.8,0.0,68.5,19.4,0.0,0.0,0.0,62821.0,0,0,0,35,SALT LAKE,
1360,351360,1865.0,4960.1,2.66,934.0,66.0,5.0,863.0,1311.7,50.0,16.0,4.0,1.0,135.0,410.0,1.0,317.0,35.9,0.0,276.5,65.3,69092.0,0,0,0,35,SALT LAKE,
1361,351361,1572.0,4137.6,2.63,3144.0,213.0,27.0,2904.0,3332.1,172.0,41.0,14.0,13.0,242.0,1168.0,1.0,1493.0,31.5,95.0,58.7,2.8,62821.0,0,0,0,35,SALT LAKE,
1362,351362,567.2,1514.6,2.67,0.0,0.0,0.0,0.0,603.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.0,60.7,65392.0,0,0,0,35,SALT LAKE,
1363,351363,1461.0,3684.6,2.52,256.0,10.0,9.0,237.0,802.7,9.0,1.0,9.0,0.0,11.0,175.0,9.0,42.0,6.0,0.0,273.2,267.5,65392.0,0,0,0,35,SALT LAKE,
1364,351364,220.7,702.0,3.18,0.0,0.0,0.0,0.0,53.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,22.8,65392.0,0,0,0,35,SALT LAKE,
1365,351365,64.0,179.2,2.80,40.0,0.0,40.0,0.0,40.0,0.0,0.0,13.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62821.0,0,0,0,35,SALT LAKE,
1366,351366,1928.0,4611.8,2.39,622.0,3.0,200.0,419.0,671.2,1.0,2.0,65.0,135.0,34.0,154.0,1.0,230.0,8.0,0.0,8.5,32.7,62821.0,0,0,0,35,SALT LAKE,
1367,351367,1143.0,2975.1,2.60,1.7,0.0,0.3,1.3,115.0,0.0,0.0,0.0,0.3,0.2,0.3,0.0,0.8,0.0,0.0,105.7,7.7,62821.0,0,0,0,35,SALT LAKE,
1368,351368,439.0,1231.2,2.80,1021.5,2.7,109.7,909.2,1063.0,0.5,2.2,1.0,108.7,82.8,393.3,0.5,432.5,25.1,0.0,16.3,0.0,62821.0,0,0,0,35,SALT LAKE,
1369,351369,1051.0,2942.8,2.80,1020.0,1.7,261.2,757.2,1093.3,0.0,1.7,1.7,259.5,59.3,483.8,0.0,214.0,0.0,0.0,73.3,0.0,62821.0,0,0,0,35,SALT LAKE,
1370,351370,732.0,2049.6,2.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62821.0,0,0,0,35,SALT LAKE,
1371,351371,1338.0,3543.3,2.65,0.0,0.0,0.0,0.0,477.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.5,47.2,62821.0,0,0,0,35,SALT LAKE,
1372,351372,446.0,1138.7,2.55,0.0,0.0,0.0,0.0,197.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.5,26.0,62821.0,0,0,0,35,SALT LAKE,
1373,351373,974.0,2373.8,2.44,5309.0,73.0,1669.0,3567.0,5728.0,67.0,6.0,623.0,1046.0,391.0,1800.0,4.0,1372.0,32.0,0.0,352.0,35.0,48032.0,0,0,0,35,SALT LAKE,
1374,351374,0.0,0.0,0.00,2567.5,10.0,1091.3,1466.2,2573.5,5.8,4.2,917.5,173.8,534.2,403.3,239.5,289.2,0.0,0.0,6.0,0.0,48032.0,0,0,0,35,SALT LAKE,
1375,351375,0.0,0.0,0.00,2555.0,7.4,756.2,1791.4,2719.1,0.3,7.1,270.3,485.9,589.6,1047.5,3.5,150.7,0.0,0.0,164.2,0.0,88520.0,0,0,0,35,SALT LAKE,
1376,351376,811.7,1993.0,2.46,0.0,0.0,0.0,0.0,208.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,78.2,88520.0,0,0,0,35,SALT LAKE,
1377,351377,607.0,1563.1,2.58,54.0,0.7,13.8,39.5,220.2,0.0,0.7,12.3,1.5,18.5,20.7,0.0,0.3,0.2,0.0,110.0,56.0,88520.0,0,0,0,35,SALT LAKE,
1378,351378,0.0,0.0,0.00,3715.0,155.6,576.5,2982.8,3787.2,1.8,153.8,482.5,94.1,1776.2,684.3,295.0,227.4,2.0,0.0,70.2,0.0,88520.0,0,0,0,35,SALT LAKE,
1379,351379,495.0,1247.7,2.52,0.0,0.0,0.0,0.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.7,86.3,88520.0,0,0,0,35,SALT LAKE,
1380,351380,910.0,2325.7,2.56,0.0,0.0,0.0,0.0,151.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,68.8,82.0,88520.0,0,0,0,35,SALT LAKE,
1381,351381,620.5,1577.3,2.54,397.8,27.0,7.5,363.3,673.9,0.3,26.7,2.8,4.7,176.2,81.7,49.3,56.2,10.1,0.0,208.8,57.2,88520.0,0,0,0,35,SALT LAKE,
1382,351382,881.5,2267.3,2.57,216.7,19.8,2.3,194.5,415.9,0.3,19.5,2.3,0.0,89.2,43.5,30.3,31.5,5.0,0.0,114.7,79.5,88520.0,0,0,0,35,SALT LAKE,
1383,351383,383.2,1006.4,2.63,95.8,12.5,0.0,83.3,219.2,0.2,12.3,0.0,0.0,37.2,17.0,13.3,15.8,1.5,0.0,79.5,42.3,88520.0,0,0,0,35,SALT LAKE,
1384,351384,1258.3,3194.4,2.54,2549.5,132.3,7.2,2410.0,2731.7,4.2,128.2,6.3,0.8,1321.0,212.7,405.7,470.7,8.9,0.0,119.2,54.2,88520.0,0,0,0,35,SALT LAKE,
1385,351385,910.0,2329.1,2.56,0.0,0.0,0.0,0.0,226.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,153.2,68.7,88520.0,0,0,0,35,SALT LAKE,
1386,351386,444.7,1457.5,3.28,0.3,0.0,0.0,0.3,71.7,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,30.7,40.7,88520.0,0,0,0,35,SALT LAKE,
1387,351387,310.0,850.4,2.74,212.5,4.0,1.5,207.0,257.7,0.2,3.8,1.3,0.2,107.0,8.7,61.2,30.2,3.2,0.0,35.0,7.0,88520.0,0,0,0,35,SALT LAKE,
1388,351388,711.0,1851.7,2.60,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,62821.0,0,0,0,35,SALT LAKE,
1389,351389,2161.0,5733.5,2.65,0.0,0.0,0.0,0.0,745.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.2,84.5,62821.0,0,0,0,35,SALT LAKE,
1390,351390,1337.0,3513.0,2.63,0.0,0.0,0.0,0.0,533.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,50.8,62821.0,0,0,0,35,SALT LAKE,
1391,351391,2072.0,5517.5,2.66,3317.0,0.0,3284.0,33.0,3836.4,0.0,0.0,1217.0,2067.0,0.0,33.0,0.0,0.0,7.0,0.0,476.2,36.2,74142.0,373,0,0,35,SALT LAKE,
1392,351392,1100.0,2966.5,2.70,66.2,2.2,2.0,62.0,438.4,0.0,2.2,0.2,1.8,29.7,16.0,5.5,10.8,4.7,0.0,305.8,61.7,62821.0,0,0,0,35,SALT LAKE,
1393,351393,2907.0,7756.6,2.67,3349.0,0.0,0.0,3349.0,3619.1,0.0,0.0,0.0,0.0,644.0,865.0,500.0,1340.0,10.2,0.0,228.7,31.2,74142.0,0,0,0,35,SALT LAKE,
1394,351394,930.0,2422.7,2.61,4130.0,951.0,0.0,3179.0,4571.2,492.0,459.0,0.0,0.0,577.0,947.0,449.0,1206.0,0.0,0.0,379.3,61.8,74142.0,600,0,0,35,SALT LAKE,
1395,351395,1288.8,3416.0,2.65,0.0,0.0,0.0,0.0,509.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.5,119.2,74142.0,0,0,0,35,SALT LAKE,
1396,351396,1170.7,3114.0,2.66,139.0,0.0,0.0,139.0,519.7,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,5.2,0.0,270.8,104.7,55559.0,0,0,0,35,SALT LAKE,
1397,351397,1055.0,2736.1,2.59,488.3,0.0,0.2,488.2,556.0,0.0,0.0,0.0,0.2,0.2,459.2,0.0,28.8,0.0,0.0,9.8,57.8,55559.0,0,1278,2624,35,SALT LAKE,
1398,351398,2775.5,6938.9,2.50,498.3,125.0,1.7,371.7,926.4,3.0,122.0,1.0,0.7,89.0,27.7,211.7,43.3,9.1,0.0,127.0,292.0,55559.0,0,0,0,35,SALT LAKE,
1399,351399,63.0,315.0,5.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62821.0,0,0,0,35,SALT LAKE,
1400,351400,153.0,413.6,2.70,459.0,0.0,459.0,0.0,2137.2,0.0,0.0,170.0,289.0,0.0,0.0,0.0,0.0,0.0,1432.0,230.3,15.8,62821.0,0,0,0,35,SALT LAKE,
1401,351401,1929.0,5565.9,2.89,14.0,4.0,0.0,10.0,594.0,3.0,1.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,517.0,63.0,74142.0,0,0,0,35,SALT LAKE,
1402,351402,2959.0,7943.5,2.68,497.0,128.0,0.0,369.0,1124.8,92.0,36.0,0.0,0.0,149.0,58.0,78.0,84.0,18.9,0.0,515.2,93.7,74142.0,0,0,0,35,SALT LAKE,
1403,351403,4083.0,10968.2,2.69,564.0,148.0,0.0,416.0,1402.3,107.0,41.0,0.0,0.0,173.0,65.0,100.0,78.0,12.4,0.0,626.5,199.3,74142.0,600,0,0,35,SALT LAKE,
1404,351404,1825.7,5402.0,2.96,464.0,12.8,25.2,426.0,971.2,0.8,12.0,2.2,23.0,9.8,173.8,203.5,38.8,4.0,0.0,313.3,189.8,74142.0,901,0,0,35,SALT LAKE,
1405,351405,798.2,2342.9,2.94,2115.5,86.3,20.2,2009.0,2391.8,0.8,85.5,7.5,12.7,37.3,464.7,1201.7,305.3,0.0,0.0,193.5,82.8,84601.0,0,0,0,35,SALT LAKE,
1406,351406,512.0,1472.3,2.88,111.0,0.0,3.0,108.0,184.7,0.0,0.0,0.0,3.0,2.0,76.0,29.0,1.0,0.5,0.0,26.0,47.2,56989.0,0,0,0,35,SALT LAKE,
1407,351407,370.2,1028.4,2.78,220.0,0.3,1.8,217.8,356.8,0.0,0.3,1.7,0.2,7.2,172.3,33.3,5.0,1.0,0.0,97.3,38.5,55559.0,0,0,0,35,SALT LAKE,
1408,351408,498.5,1451.7,2.91,507.3,91.2,2.0,414.2,577.0,30.0,61.2,2.0,0.0,102.0,129.5,79.7,103.0,0.0,0.0,18.0,51.7,55559.0,1067,0,0,35,SALT LAKE,
1409,351409,175.2,493.6,2.82,152.3,1.3,17.3,133.7,194.5,0.0,1.3,0.0,17.3,0.3,101.8,21.7,9.8,0.2,0.0,23.8,18.2,73557.0,876,0,0,35,SALT LAKE,
1410,351410,191.3,578.6,3.02,468.2,165.0,3.2,300.0,539.2,62.7,102.3,0.2,3.0,55.5,48.2,106.2,90.2,0.0,0.0,51.2,19.8,73557.0,0,0,0,35,SALT LAKE,
1411,351411,2701.2,7208.2,2.67,6149.0,2116.0,38.0,3995.0,6738.0,696.0,1420.0,30.2,7.8,294.2,513.2,2189.3,998.3,0.0,0.0,308.2,280.8,73557.0,0,0,0,35,SALT LAKE,
1412,351412,1054.0,3360.2,3.19,557.0,64.0,0.0,493.0,775.2,40.0,24.0,0.0,0.0,3.0,286.0,152.0,52.0,0.0,0.0,108.7,109.5,74905.0,1015,1530,0,35,SALT LAKE,
1413,351413,2051.0,6748.7,3.29,580.5,174.7,13.7,392.2,821.2,52.7,122.0,1.7,12.0,9.0,147.2,103.3,132.7,0.0,0.0,27.5,213.2,76808.0,2265,477,477,35,SALT LAKE,
1414,351414,819.7,2652.2,3.24,820.0,185.2,18.8,616.0,942.3,19.5,165.7,3.0,15.8,62.7,211.8,274.3,67.2,0.0,0.0,37.0,85.3,85557.0,0,0,0,35,SALT LAKE,
1415,351415,1395.8,4339.1,3.11,252.3,1.3,10.7,240.3,422.5,0.0,1.3,0.3,10.3,0.8,112.5,8.7,118.3,0.0,0.0,25.2,145.0,85457.0,0,0,0,35,SALT LAKE,
1416,351416,1117.7,3157.6,2.83,230.0,0.8,0.2,229.0,509.3,0.0,0.8,0.0,0.2,0.2,160.5,56.0,12.3,0.0,0.0,163.0,116.3,85557.0,0,0,0,35,SALT LAKE,
1417,351417,141.8,401.5,2.83,586.5,150.3,3.3,432.8,754.0,0.7,149.7,2.8,0.5,9.3,125.5,282.2,15.8,0.0,0.0,152.7,14.8,80134.0,0,0,0,35,SALT LAKE,
1418,351418,139.2,366.1,2.63,1949.5,170.0,12.3,1767.2,2180.7,0.8,169.2,6.8,5.5,28.8,619.7,779.0,339.7,0.0,0.0,216.7,14.5,85557.0,0,0,0,35,SALT LAKE,
1419,351419,278.5,748.1,2.69,120.3,7.7,1.3,111.3,245.0,0.5,7.2,1.2,0.2,4.8,35.2,64.5,6.8,0.0,0.0,95.8,28.8,85557.0,0,0,0,35,SALT LAKE,
1420,351420,1864.2,5778.0,3.10,45.2,0.0,0.5,44.7,339.4,0.0,0.0,0.5,0.0,11.0,7.3,4.8,21.6,0.0,0.0,100.6,193.5,70915.0,835,0,0,35,SALT LAKE,
1421,351421,1064.3,3131.9,2.94,1645.1,434.3,9.3,1201.5,2033.3,363.8,70.5,9.1,0.2,393.0,241.5,41.0,525.9,0.0,0.0,277.9,110.2,80746.0,0,0,0,35,SALT LAKE,
1422,351422,1269.3,4125.7,3.25,499.7,105.5,35.7,358.5,647.8,58.5,47.0,35.5,0.2,57.0,79.8,9.5,212.2,0.0,0.0,16.3,131.8,57567.0,535,0,0,35,SALT LAKE,
1423,351423,1689.5,5314.4,3.15,137.7,41.0,20.7,76.0,315.2,2.0,39.0,0.2,20.5,2.7,23.2,20.0,30.2,0.0,0.0,2.5,175.0,63315.0,0,0,0,35,SALT LAKE,
1424,351424,1171.7,3077.7,2.63,236.2,68.7,0.2,167.3,745.7,65.3,3.3,0.2,0.0,1.7,144.5,2.3,18.8,4.5,0.0,384.3,120.7,74099.0,803,0,0,35,SALT LAKE,
1425,351425,786.7,2158.8,2.74,1945.5,1483.2,1.3,461.0,2305.9,1344.3,138.8,1.3,0.0,22.3,256.8,17.5,164.3,4.9,0.0,270.9,84.7,74099.0,0,0,0,35,SALT LAKE,
1426,351426,619.5,2011.3,3.25,488.5,278.8,8.3,201.3,649.2,259.8,19.0,0.3,8.0,16.5,153.5,0.8,30.5,0.0,0.0,90.0,70.7,74099.0,749,0,0,35,SALT LAKE,
1427,351427,698.7,2504.4,3.58,1.5,0.0,0.0,1.5,89.7,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.3,0.0,0.0,16.2,72.0,74099.0,0,0,0,35,SALT LAKE,
1428,351428,503.8,1083.4,2.15,194.2,22.3,23.5,148.3,271.8,21.3,1.0,12.5,11.0,37.2,42.0,3.2,66.0,0.0,0.0,25.2,52.5,58248.0,0,0,0,35,SALT LAKE,
1429,351429,0.0,0.0,0.00,1146.3,180.2,211.7,754.5,1146.3,109.2,71.0,124.5,87.2,112.5,139.3,12.2,490.5,0.0,0.0,0.0,0.0,58248.0,358,153,0,35,SALT LAKE,
1430,351430,1995.3,4690.8,2.35,1301.5,47.3,2.8,1251.3,1535.8,39.8,7.5,2.5,0.3,501.5,56.8,15.2,677.8,0.0,0.0,21.7,212.7,52259.0,0,0,0,35,SALT LAKE,
1431,351431,816.7,2576.4,3.15,277.0,130.2,1.5,145.3,369.2,128.0,2.2,1.3,0.2,7.3,16.7,2.2,119.2,0.0,0.0,7.8,84.3,44056.0,0,0,0,35,SALT LAKE,
1432,351432,1703.2,4186.4,2.46,7345.3,3299.8,1.5,4044.0,7665.8,2347.3,952.5,1.3,0.2,2175.5,383.8,727.5,757.2,0.0,0.0,141.8,178.7,64702.0,0,0,0,35,SALT LAKE,
1433,351433,1230.4,3243.0,2.64,340.1,54.0,0.3,285.7,474.0,52.9,1.2,0.2,0.2,1.3,52.6,220.4,11.3,0.0,0.0,6.1,127.9,57904.0,638,0,0,35,SALT LAKE,
1434,351434,896.7,2478.8,2.76,68.4,0.2,0.2,68.1,214.9,0.0,0.2,0.2,0.0,0.8,2.3,20.5,44.5,0.0,0.0,53.3,93.1,83582.0,0,0,0,35,SALT LAKE,
1435,351435,966.8,2594.2,2.68,44.2,0.3,0.2,43.7,175.0,0.3,0.0,0.0,0.2,0.2,1.8,23.8,17.8,0.0,0.0,30.5,100.3,78710.0,0,0,0,35,SALT LAKE,
1436,351436,730.0,2278.5,3.12,656.8,190.7,4.7,461.5,812.8,165.0,25.7,0.3,4.3,4.0,123.5,259.8,74.2,0.0,0.0,80.2,75.8,66241.0,755,0,0,35,SALT LAKE,
1437,351437,752.3,2122.2,2.82,293.8,86.7,3.2,204.0,467.7,52.3,34.3,3.2,0.0,1.7,100.8,17.5,84.0,0.0,0.0,95.7,78.2,65438.0,570,0,0,35,SALT LAKE,
1438,351438,863.7,2447.2,2.83,263.0,95.2,0.7,167.2,361.0,93.7,1.5,0.3,0.3,2.2,76.0,47.3,41.7,0.0,0.0,8.2,89.8,71630.0,485,0,0,35,SALT LAKE,
1439,351439,560.3,1555.4,2.78,2237.8,448.5,36.7,1752.7,2363.8,312.5,136.0,9.0,27.7,702.5,81.7,217.0,751.5,1.0,0.0,66.8,58.2,60210.0,0,0,0,35,SALT LAKE,
1440,351440,1224.7,3328.6,2.72,1374.5,256.8,7.3,1110.3,1593.3,151.3,105.5,0.5,6.8,67.7,229.0,113.0,700.7,0.0,0.0,91.3,127.5,48918.0,328,885,0,35,SALT LAKE,
1441,351441,1337.9,2834.7,2.12,1636.0,45.1,22.8,1568.0,1827.9,36.5,8.6,0.7,22.2,110.6,27.0,724.3,706.1,0.0,0.0,52.9,139.1,48706.0,0,0,0,35,SALT LAKE,
1442,351442,574.6,1476.8,2.57,0.0,0.0,0.0,0.0,199.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.2,59.7,65461.0,0,0,0,35,SALT LAKE,
1443,351443,425.2,1023.8,2.41,98.5,22.5,10.3,65.7,307.8,5.0,17.5,4.3,6.0,22.5,3.5,39.3,0.3,0.0,0.0,165.0,44.3,52942.0,0,0,0,35,SALT LAKE,
1444,351444,1214.5,3227.9,2.66,1340.7,450.5,19.2,871.0,1590.5,350.7,99.8,2.2,17.0,176.3,103.8,164.3,426.5,0.0,0.0,123.5,126.3,59282.0,665,0,0,35,SALT LAKE,
1445,351445,790.2,1950.4,2.47,881.0,360.0,4.0,517.0,1027.8,237.0,123.0,2.5,1.5,234.5,98.7,28.7,155.2,0.0,0.0,62.3,84.5,52942.0,0,0,0,35,SALT LAKE,
1446,351446,8.7,12.9,1.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40339.0,0,0,0,35,SALT LAKE,
1447,351447,258.7,523.1,2.02,49.9,0.0,0.2,49.8,76.8,0.0,0.0,0.2,0.0,25.0,21.6,0.5,2.7,0.0,0.0,0.0,26.9,40339.0,0,0,0,35,SALT LAKE,
1448,351448,269.3,624.5,2.32,22.3,0.2,0.0,22.1,76.0,0.2,0.0,0.0,0.0,17.9,1.3,1.7,1.2,0.0,0.0,25.8,27.9,40339.0,0,0,0,35,SALT LAKE,
1449,351449,1302.0,3193.0,2.45,1059.4,209.5,9.3,840.5,1290.4,184.7,24.8,0.5,8.8,706.6,23.4,8.2,102.3,0.0,0.0,96.0,135.1,47259.0,0,0,0,35,SALT LAKE,
1450,351450,575.1,1383.2,2.41,6172.4,1878.8,531.6,3762.0,6454.2,1799.9,78.8,10.5,521.2,2721.5,190.3,25.5,824.6,0.0,0.0,222.0,59.8,47259.0,0,0,0,35,SALT LAKE,
1451,351451,1979.3,4513.9,2.28,508.4,138.1,33.8,336.5,717.9,131.5,6.6,19.8,14.0,151.5,12.6,10.1,162.3,0.0,0.0,4.0,205.4,47259.0,0,0,0,35,SALT LAKE,
1452,351452,3130.9,7687.3,2.46,2892.5,361.6,86.6,2444.3,3541.4,287.5,74.1,38.1,48.5,1213.1,409.9,37.9,783.5,0.0,0.0,324.6,324.2,32063.0,0,0,0,35,SALT LAKE,
1453,351453,382.0,912.2,2.39,1099.8,260.5,86.2,753.1,1249.0,251.5,9.0,20.2,66.0,484.8,78.2,4.1,186.0,0.0,0.0,109.4,39.7,47259.0,0,0,0,35,SALT LAKE,
1454,351454,537.3,1215.3,2.26,1182.6,489.0,152.0,541.6,1308.8,467.9,21.1,64.7,87.3,81.7,54.5,6.0,399.4,0.0,0.0,70.6,55.7,47259.0,0,0,0,35,SALT LAKE,
1455,351455,549.2,1515.8,2.76,753.5,446.8,1.2,305.5,817.2,351.3,95.5,0.3,0.8,58.8,118.8,15.8,112.0,2.0,0.0,0.0,61.7,65392.0,559,240,0,35,SALT LAKE,
1456,351456,1649.7,4655.5,2.82,914.0,234.0,9.3,670.7,1148.7,198.7,35.3,8.2,1.2,118.0,278.5,35.3,238.8,0.0,0.0,59.3,175.3,76005.0,842,1174,0,35,SALT LAKE,
1457,351457,1173.3,3814.0,3.25,651.2,84.5,1.2,565.5,785.2,0.5,84.0,0.3,0.8,13.7,400.8,6.5,144.5,0.0,0.0,12.2,121.8,68658.0,1379,0,2708,35,SALT LAKE,
1458,351458,797.2,2861.0,3.59,1.0,0.2,0.0,0.8,114.5,0.0,0.2,0.0,0.0,0.0,0.3,0.0,0.5,1.0,0.0,29.3,83.2,80659.0,0,0,0,35,SALT LAKE,
1459,351459,349.5,885.1,2.53,2708.2,458.0,613.7,1636.5,2876.4,242.0,216.0,391.5,222.2,170.3,643.8,4.0,818.3,3.7,0.0,128.3,36.2,61390.0,0,0,0,35,SALT LAKE,
1460,351460,1232.7,3221.4,2.61,345.3,119.3,1.5,224.5,521.3,97.2,22.2,0.0,1.5,14.2,8.0,187.3,15.0,0.0,0.0,47.7,128.3,45264.0,0,0,0,35,SALT LAKE,
1461,351461,438.0,1290.1,2.95,111.2,66.8,0.2,44.2,189.5,57.0,9.8,0.0,0.2,6.5,1.2,18.2,18.3,1.0,0.0,31.8,45.5,53531.0,0,0,0,35,SALT LAKE,
1462,351462,157.8,516.0,3.27,472.2,4.7,219.0,248.5,488.7,3.8,0.8,0.0,219.0,58.8,14.0,124.5,51.2,0.0,0.0,0.0,16.5,58150.0,0,0,0,35,SALT LAKE,
1463,351463,1236.0,3236.7,2.62,846.2,131.2,110.3,604.7,1016.5,69.2,62.0,97.8,12.5,103.0,241.7,58.2,201.8,0.0,0.0,37.3,133.0,45074.0,1244,0,0,35,SALT LAKE,
1464,351464,696.8,1982.5,2.84,847.0,299.8,4.3,542.8,951.0,249.5,50.3,1.2,3.2,34.8,432.7,35.8,39.5,0.0,0.0,22.0,82.0,52362.0,0,840,1712,35,SALT LAKE,
1465,351465,75.2,204.1,2.72,2907.2,60.3,0.7,2846.2,3016.5,58.3,2.0,0.7,0.0,263.7,35.5,2022.2,524.8,0.0,0.0,97.2,12.2,58150.0,0,0,0,35,SALT LAKE,
1466,351466,656.0,1610.5,2.46,1451.0,101.3,17.0,1332.7,1550.5,85.2,16.2,16.3,0.7,914.7,112.8,32.8,272.3,0.0,0.0,17.0,82.5,50686.0,0,0,407,35,SALT LAKE,
1467,351467,455.2,1060.4,2.33,1036.2,113.7,333.2,589.3,1238.3,78.0,35.7,333.2,0.0,281.5,41.0,89.8,177.0,0.0,0.0,145.7,56.5,50686.0,0,0,0,35,SALT LAKE,
1468,351468,548.0,1516.6,2.77,249.5,61.3,7.2,181.0,393.3,55.7,5.7,0.0,7.2,2.7,91.0,4.3,83.0,0.0,0.0,86.8,57.0,52925.0,0,0,0,35,SALT LAKE,
1469,351469,474.3,1164.3,2.45,958.5,50.3,16.3,891.8,1014.5,31.8,18.5,2.0,14.3,152.3,393.3,24.3,321.8,0.0,0.0,6.8,49.2,52925.0,6,0,0,35,SALT LAKE,
1470,351470,400.3,1025.7,2.56,94.2,2.3,2.8,89.0,197.5,0.5,1.8,2.7,0.2,21.8,33.5,2.0,31.7,0.0,0.0,61.7,41.7,65358.0,610,0,0,35,SALT LAKE,
1471,351471,719.5,1777.3,2.47,344.5,9.2,11.3,324.0,652.5,0.7,8.5,1.3,10.0,178.2,42.8,4.8,98.2,0.0,0.0,233.3,74.7,65358.0,0,0,119,35,SALT LAKE,
1472,351472,86.2,221.4,2.57,302.7,140.3,0.2,162.2,326.0,122.3,18.0,0.2,0.0,0.3,44.3,57.2,60.3,0.0,0.0,14.3,9.0,79819.0,0,0,0,35,SALT LAKE,
1473,351473,205.2,597.4,2.91,795.8,402.5,10.3,383.0,818.2,322.8,79.7,0.0,10.3,55.8,16.7,186.5,124.0,1.0,0.0,0.0,21.3,65358.0,0,0,0,35,SALT LAKE,
1474,351474,636.2,1562.4,2.46,1806.7,344.2,301.5,1161.0,1878.3,268.5,75.7,22.2,279.3,520.5,99.0,20.5,521.0,0.0,0.0,6.2,65.5,49959.0,0,0,0,35,SALT LAKE,
1475,351475,1002.3,2667.6,2.66,1374.8,156.0,176.2,1042.7,1544.5,119.2,36.8,74.2,102.0,244.5,69.3,13.7,715.2,0.0,0.0,66.7,103.0,49959.0,0,0,0,35,SALT LAKE,
1476,351476,243.2,620.5,2.55,1771.2,57.0,140.7,1573.5,2127.0,41.8,15.2,95.2,45.5,651.3,339.3,16.5,566.3,5.5,0.0,324.0,26.3,69092.0,0,0,0,35,SALT LAKE,
1477,351477,490.5,1262.1,2.57,1156.2,654.8,16.7,484.7,1257.0,370.5,284.3,14.3,2.3,204.5,20.3,45.7,214.2,0.0,0.0,49.8,51.0,49916.0,0,0,0,35,SALT LAKE,
1478,351478,574.7,1641.0,2.86,1150.8,17.5,565.0,568.3,1248.0,15.5,2.0,1.8,563.2,272.0,150.0,1.7,144.7,0.0,0.0,38.0,59.2,69092.0,835,0,0,35,SALT LAKE,
1479,351479,1502.1,3639.0,2.42,462.8,12.2,108.2,342.5,809.8,11.2,1.0,27.3,80.8,53.6,38.8,10.2,240.0,0.0,0.0,191.3,155.6,31357.0,0,0,0,35,SALT LAKE,
1480,351480,16.3,44.1,2.70,4552.2,416.4,538.5,3597.4,4563.5,328.7,87.6,312.3,226.2,1323.2,343.3,26.6,1904.3,0.0,0.0,9.7,1.6,31844.0,0,0,0,35,SALT LAKE,
