;TAZID,CO_TAZID,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,CO_FIPS,CO_NAME,City
2033,492033,0,0,0,1193.2,110.5,364.5,718.2,1218.333703,21.33333333,89.16666667,26.66666667,337.8333333,238.6666667,68.66666667,20.83333333,390,0,0,25.16703664,0,69608,0,0,0,49,UTAH,Lehi
2034,492034,357.3333333,1068.534389,2.990301461,391.3,57.7,141.3,192.3,447.3404093,46.83333333,10.83333333,19.16666667,122.1666667,51,17.16666667,4.5,119.6666667,0,0,26.49990218,29.5071738,69608,0,0,0,49,UTAH,Lehi
2035,492035,38,119.8793451,3.154719608,819.5,361.8,4.8,452.8,822.6674975,232.6666667,129.1666667,2.333333333,2.5,114,10.66666667,108.5,219.6666667,0,0,0,3.167497543,69608,0,0,0,49,UTAH,Lehi
2036,492036,282.5,835.0793194,2.956032989,355.2,122.8,5.7,226.7,409.6769441,115.3333333,7.5,1.5,4.166666667,20.16666667,10.5,53.83333333,142.1666667,0,0,31.33791516,23.17236222,57320,0,0,0,49,UTAH,Lehi
2037,492037,302.6666667,843.0644116,2.785455104,244.8,25.7,3.2,216,290.0075283,3.833333333,21.83333333,3.166666667,0,5,61.66666667,3,146.3333333,0,0,20.33487142,24.83932355,57320,0,0,0,49,UTAH,Lehi
2038,492038,199.8333333,567.3529898,2.839130891,655,194.5,35.2,425.3,698.6705596,82.16666667,112.3333333,34.16666667,1,47.33333333,145,24.33333333,208.6666667,0,0,27.16639539,16.5041642,63944,0,0,2603,49,UTAH,Lehi
2039,492039,312.6666667,882.0203266,2.820960533,466.3,59.5,0.5,406.3,509.0076436,56.66666667,2.833333333,0.5,0,18.66666667,233.3333333,51.16666667,103.1666667,0,0,16.83470651,25.83960374,50208,0,0,0,49,UTAH,Lehi
2040,492040,282,693.4475353,2.459033813,1261.8,39.2,21.7,1201,1291.172556,23.83333333,15.33333333,21.66666667,0,12.5,571.1666667,26.16666667,591.1666667,0,0,6.16687483,23.17234774,53922,0,0,0,49,UTAH,Lehi
2041,492041,335.5,934.8501943,2.786438731,925.2,194.8,35.5,694.8,979.1736673,147.6666667,47.16666667,22.66666667,12.83333333,26.33333333,94.5,16.33333333,557.6666667,0,0,26.50017933,27.50682127,51682,654,0,0,49,UTAH,Lehi
2042,492042,403.1666667,1162.248712,2.882799617,4.8,0,0.2,4.7,45.34220281,0,0,0.166666667,0,0.166666667,0,0.166666667,4.333333333,0,0,7.334038693,33.17483079,48099,0,0,0,49,UTAH,Lehi
2043,492043,351.3333333,1037.439064,2.952862612,167.7,54.3,2.7,110.7,203.8409284,53.16666667,1.166666667,2,0.666666667,4.666666667,9.5,4.666666667,91.83333333,0,0,7.334001084,28.84026067,61458,0,0,0,49,UTAH,Lehi
2044,492044,569.6666667,1701.777787,2.987322037,3.3,0.7,0.2,2.5,50.17858459,0.5,0.166666667,0,0.166666667,0.166666667,1.333333333,0,1,0,0,0,46.84525125,58464,0,0,0,49,UTAH,Lehi
2045,492045,217.1666667,640.0420269,2.947238804,145.3,21.7,2,121.7,171.8375602,12.66666667,9,0.666666667,1.333333333,5,100.6666667,2.333333333,13.66666667,0,0,8.666666667,17.83756022,58464,0,1736,0,49,UTAH,Lehi
2046,492046,189.3333333,562.1348931,2.969022323,22.7,0,10.7,12,38.17040573,0,0,10.33333333,0.333333333,0.166666667,0.833333333,0,11,0,0,0,15.50373906,46499,0,0,0,49,UTAH,Lehi
2047,492047,272,842.6531132,3.097989387,19.7,0.8,0.3,18.5,149.8372405,0.833333333,0,0,0.333333333,0,16.83333333,0,1.666666667,0,0,107.6651005,22.50547333,58464,663,0,0,49,UTAH,Lehi
2048,492048,304.1666667,992.2666508,3.262246523,6,0,0,6,43.17488756,0,0,0,0,0.333333333,4,0,1.666666667,0,0,12.16877652,25.00611104,58464,0,0,0,49,UTAH,Lehi
2049,492049,535,1662.334845,3.107167934,50,2.3,1.7,46,153.1896282,1.166666667,1.166666667,1.333333333,0.333333333,2.833333333,1.833333333,30.5,10.83333333,1.008203416,0,58.17106277,44.01036201,58464,441,126,0,49,UTAH,Lehi
2050,492050,594.3333333,1834.349447,3.086398396,242.7,20.8,10.7,211.2,420.3387938,14.16666667,6.666666667,10,0.666666667,31.66666667,58.33333333,9,112.1666667,0,0,128.6599292,49.01219794,61139,0,0,0,49,UTAH,Lehi
2051,492051,219.8333333,709.4037298,3.227007111,0,0,0,0,56.00635525,0,0,0,0,0,0,0,0,0,0,38.00184801,18.00450724,83594,0,0,0,49,UTAH,Lehi
2052,492052,385.3333333,1319.310717,3.423816739,0,0,0,0,168.3454913,0,0,0,0,0,0,0,0,0,0,136.5043658,31.84112544,83594,0,0,0,49,UTAH,Lehi
2053,492053,225.5,714.9171818,3.170364442,0,0,0,0,22.50442815,0,0,0,0,0,0,0,0,0,0,3.999930648,18.5044975,58464,0,0,0,49,UTAH,Lehi
2054,492054,360.5,1078.986104,2.99302664,964.8,96.5,277.3,591,1016.34022,88.66666667,7.833333333,200.5,76.83333333,107.1666667,56.33333333,5.5,422,0,0,21.83289129,29.67399508,50523,0,0,0,49,UTAH,Lehi
2055,492055,300.5,989.3846473,3.292461389,0,0,0,0,36.83913193,0,0,0,0,0,0,0,0,0,0,12.16645572,24.67267621,68293,0,0,0,49,UTAH,Lehi
2056,492056,234.6666667,845.4034557,3.602571544,98.7,0.8,0.2,97.7,118.1713391,0.833333333,0,0,0.166666667,3.833333333,75.66666667,8.5,9.666666667,0,0,0.499991331,19.00468109,68293,777,0,0,49,UTAH,Lehi
2057,492057,394.3333333,1215.932149,3.08351348,2257,1087.3,86,1083.7,2319.509345,774,313.3333333,50.66666667,35.33333333,353,96.83333333,164,469.8333333,0,0,30.00125812,32.50808685,77518,0,0,0,49,UTAH,Lehi
2058,492058,420.5,1225.566993,2.914546951,54.7,12,1.5,41.2,95.00881379,11.83333333,0.166666667,0.333333333,1.166666667,21.5,2.5,1,16.16666667,0,0,5.50020521,34.84194191,67320,0,0,0,49,UTAH,Lehi
2059,492059,277.6666667,923.3181948,3.325275612,0,0,0,0,28.83899513,0,0,0,0,0,0,0,0,0,0,5.999985552,22.83900958,79366,0,0,0,49,UTAH,Lehi
2060,492060,266.5,822.135241,3.084935238,99.5,0.2,1.2,98.2,144.8374494,0.166666667,0,0.166666667,1,0.5,90.83333333,0,6.833333333,0,0,23.3320823,22.00536709,67320,0,1489,0,49,UTAH,Lehi
2061,492061,295.1666667,890.6890515,3.017580073,60,0.2,0.5,59.3,88.5057079,0.166666667,0,0.333333333,0.166666667,1,57,0,1.333333333,0,0,4.3330993,24.1726086,61246,869,0,0,49,UTAH,Lehi
2062,492062,478,1703.473699,3.563752508,0,0,0,0,54.68216018,0,0,0,0,0,0,0,0,1.008203416,0,14.33109705,39.34285971,107969,0,0,0,49,UTAH,Lehi
2063,492063,370.5,1342.439231,3.623317762,0,0,0,0,65.8440235,0,0,0,0,0,0,0,0,0,0,35.16979171,30.6742318,84379,0,0,0,49,UTAH,Lehi
2064,492064,360,1318.475869,3.662432968,0,0,0,0,44.34526945,0,0,0,0,0,0,0,0,0,0,14.67124539,29.67402406,84379,0,0,0,49,UTAH,Lehi
2065,492065,240.1666667,794.8884133,3.309736627,0,0,0,0,22.00480227,0,0,0,0,0,0,0,0,0,0,2.166536647,19.83826563,72928,0,0,0,49,UTAH,Lehi
2066,492066,538.1666667,1739.938224,3.233084342,0,0,0,0,61.34699826,0,0,0,0,0,0,0,0,0,0,17.00267955,44.34431872,71647,0,0,0,49,UTAH,Lehi
2067,492067,345.5,1244.708233,3.60262875,672.2,137.7,231.2,303.3,765.8403332,136.6666667,1,14.5,216.6666667,68.33333333,34.83333333,3.333333333,196.8333333,0,0,65.16666667,28.50699986,66950,0,0,0,49,UTAH,Lehi
2068,492068,314.6666667,1074.721088,3.415427188,24,0,3,21,55.00640087,0,0,0,3,0,3.333333333,0,17.66666667,0,0,4.833333333,26.17306754,78762,0,0,0,49,UTAH,Lehi
2069,492069,294.1666667,964.6066303,3.279116024,0,0,0,0,100.351178,0,0,0,0,0,0,0,0,0,0,76.01168513,24.33949283,85103,0,0,0,49,UTAH,Lehi
2070,492070,300,1051.592553,3.505308511,0,0,0,0,24.83935737,0,0,0,0,0,0,0,0,0,0,0,24.83935737,81405,0,0,0,49,UTAH,Lehi
2071,492071,128.1666667,430.410532,3.358209613,1.3,0,0,1.3,18.8358226,0,0,0,0,0.333333333,1,0,0,0,0,7.166542411,10.33594685,85346,0,0,0,49,UTAH,Lehi
2072,492072,414.1666667,1459.966321,3.525069588,155.8,1.5,1.3,153,205.6750929,0,1.5,1.333333333,0,18,56,1.333333333,77.66666667,0,0,15.6666147,34.17514485,108034,986,0,0,49,UTAH,Lehi
2073,492073,291.1666667,975.3426754,3.3497745,150.2,38.3,11.3,100.5,179.6743992,38.33333333,0,0,11.33333333,18.33333333,16.5,29.5,36.16666667,0,0,5.334998323,24.17273424,108034,0,0,0,49,UTAH,Lehi
2074,492074,115.5,390.7597622,3.383201404,1379.2,658.3,4.7,716.2,1409.339729,597.6666667,60.66666667,3.333333333,1.333333333,100.5,61.33333333,166.5,387.8333333,0,0,20.67064706,9.502415439,83281,0,0,0,49,UTAH,Lehi
2075,492075,154.6666667,492.9007434,3.186858255,396.5,27.5,2,367,417.0030728,26.33333333,1.166666667,1.333333333,0.666666667,16.83333333,65,107.8333333,177.3333333,0,0,7.499869966,13.00320285,81405,526,226,0,49,UTAH,Lehi
2076,492076,271,779.5998413,2.876752182,351,2.5,2.8,345.7,373.0051593,0,2.5,2.333333333,0.5,143.3333333,32.5,28.5,141.3333333,0,0,0,22.00515927,85346,0,0,0,49,UTAH,Lehi
2077,492077,355.6666667,1175.743983,3.305746905,133.5,22,1.8,109.7,166.5078385,0.333333333,21.66666667,1.333333333,0.5,44.33333333,9.5,8.5,47.33333333,0,0,4.00069365,29.00714482,108034,0,0,0,49,UTAH,Lehi
2078,492078,167.5,591.3145195,3.530235938,21,0,0,21,35.50345405,0,0,0,0,6,2,0,13,0,0,0.666666667,13.83678739,108034,0,0,0,49,UTAH,Lehi
2079,492079,0,0,0,4127.2,22.8,2138.2,1966.2,4165.504788,15,7.833333333,2126.333333,11.83333333,536.6666667,738.1666667,8.5,682.8333333,0,0,38.3381213,0,146773,0,0,0,49,UTAH,Lehi
2080,492080,89.83333333,279.5590685,3.111974789,1204.7,43.7,224.3,936.7,1242.334493,0.666666667,43,217.8333333,6.5,297,412.8333333,26.33333333,200.5,0,0,30.33280742,7.335019306,146773,0,0,0,49,UTAH,Lehi
2081,492081,132.8333333,423.2449696,3.186285844,563.3,22.3,4.7,536.3,574.3361353,0.5,21.83333333,3.666666667,1,259,86.83333333,42.83333333,147.6666667,0,0,0,11.00280195,101374,0,0,0,49,UTAH,Lehi
2082,492082,613,1967.874768,3.210236163,0,0,0,0,51.01256503,0,0,0,0,0,0,0,0,0,0,0,51.01256503,101374,0,0,0,49,UTAH,Lehi
2083,492083,80.83333333,238.5351904,2.950950809,2124.5,10.8,511,1602.7,2282.498185,1.166666667,9.666666667,508.8333333,2.166666667,295,1053.5,46.5,207.6666667,0,0,151.1631994,6.834985508,114701,0,0,0,49,UTAH,Lehi
2084,492084,331.1666667,1060.667204,3.202819942,0,0,0,0,35.33981001,0,0,0,0,0,0,0,0,0,0,8.166525074,27.17328494,101374,0,0,0,49,UTAH,Lehi
2085,492085,0,0,0,1620,57.7,53.2,1509.2,1620,53.66666667,4,14.66666667,38.5,1018.666667,138.3333333,31,321.1666667,0,0,0,0,53998,897,0,0,49,UTAH,Lehi
2086,492086,665,1653.641922,2.486679582,0,0,0,0,55.01355053,0,0,0,0,0,0,0,0,0,0,0,55.01355053,53998,0,0,0,49,UTAH,Lehi
2087,492087,0,0,0,2199.5,11.7,22.3,2165.5,2199.5,3.833333333,7.833333333,8.833333333,13.5,1533.333333,113.3333333,56.83333333,462,0,0,0,0,53998,0,0,0,49,UTAH,Lehi
2088,492088,3.833333333,8.209481415,2.141603847,1341,47,8.8,1285.2,1352.674685,45.5,1.5,1.333333333,7.5,913.3333333,129.1666667,36.16666667,206.5,1.008203416,0,10.66648173,0,53998,1104,0,0,49,UTAH,Lehi
2089,492089,0,0,0,751.5,84,2.5,665,816.0057139,80.83333333,3.166666667,1.333333333,1.166666667,465.8333333,18.33333333,8,172.8333333,1.008203416,0,63.49751049,0,53998,0,0,0,49,UTAH,Lehi
2090,492090,0,0,0,1510.7,248.2,42.5,1220,1568.684221,226.1666667,22,3.166666667,39.33333333,729.6666667,41.5,18.83333333,430,2.016406831,0,56.00114761,0,53998,0,0,0,49,UTAH,Lehi
2091,492091,0,0,0,654.8,27.2,28.3,599.3,674.1663315,2.333333333,24.83333333,5.833333333,22.5,227.3333333,32.16666667,34.5,305.3333333,0,0,19.33299813,0,66320,0,0,0,49,UTAH,Lehi
2092,492092,233,726.893186,3.119713245,1406,48.2,42.3,1315.5,1454.507858,25.5,22.66666667,7.833333333,34.5,875.8333333,70.16666667,105.8333333,263.6666667,0,0,29.50317699,19.00468109,66320,0,0,0,49,UTAH,Lehi
2093,492093,0,0,0,933.8,2.5,4,927.3,961.9995116,0.833333333,1.666666667,2.5,1.5,604.5,40.66666667,33.5,248.6666667,0,0,28.16617831,0,66320,0,0,0,49,UTAH,Lehi
2094,492094,427,1220.481404,2.858270267,32,0,0.5,31.5,67.00862306,0,0,0,0.5,7.5,1.333333333,0,22.66666667,0,0,0,35.00862306,75045,0,0,0,49,UTAH,Lehi
2095,492095,0,0,0,1392,2.7,17.3,1372,1403.170153,1.333333333,1.333333333,3.166666667,14.16666667,961.6666667,81.16666667,73.83333333,255.3333333,0,0,11.17015274,0,66320,0,0,0,49,UTAH,Lehi
2096,492096,0,0,0,3387.8,77.2,52.7,3258,3540.182985,33.66666667,43.5,41,11.66666667,1327,274.8333333,40.66666667,1615.5,2.016406831,0,150.3332445,0,66320,0,0,0,49,UTAH,Lehi
2097,492097,0,0,0,972.3,4.7,10.7,957,998.6676032,0.5,4.166666667,7.333333333,3.333333333,414.3333333,108,29.5,405.1666667,0,0,26.33426989,0,66320,0,0,0,49,UTAH,Lehi
2098,492098,0,0,0,3958,114,199.3,3644.7,3958.166667,63.83333333,50.16666667,1,198.3333333,2875.333333,99.16666667,2.833333333,667.3333333,0,0,0.166666667,0,66320,0,0,0,49,UTAH,Lehi
2099,492099,0,0,0,2032.5,342.7,150.5,1539.3,2032.5,316.5,26.16666667,0.166666667,150.3333333,1329.166667,41.66666667,30.33333333,138.1666667,0,0,0,0,66320,0,0,0,49,UTAH,Lehi
2100,492100,0,0,0,1428.5,1054.2,1,373.3,1430.166956,1054.166667,0,0,1,278,41.66666667,1.333333333,52.33333333,0,0,1.666955687,0,66320,0,0,0,49,UTAH,Lehi
2101,492101,164.8333333,474.3133858,2.87753318,98.7,4.5,1.2,93,113.3368835,0.166666667,4.333333333,0.166666667,1,2.833333333,6.333333333,0.166666667,83.66666667,0,0,1.000173412,13.67004345,75045,0,0,0,49,UTAH,Lehi
2102,492102,0,0,0,567.3,259,4,304.3,567.3333333,25.33333333,233.6666667,0,4,53.33333333,14.5,0,236.5,0,0,0,0,53063,0,0,0,49,UTAH,Lehi
2103,492103,373.6666667,952.3520138,2.548667298,1779.8,42.5,27,1710.3,1811.840954,13,29.5,0.166666667,26.83333333,963.3333333,53.33333333,84.66666667,609,0,0,0.999982662,31.00763757,53063,0,0,0,49,UTAH,Lehi
2104,492104,765.8333333,2381.777439,3.11004671,1192.8,105.2,9.5,1078.2,1282.013398,97.5,7.666666667,5.833333333,3.666666667,501.8333333,175.6666667,144.5,256.1666667,0,0,26.1645432,63.01552151,53063,0,0,271,49,UTAH,Lehi
2105,492105,50,144.9449874,2.898899748,1648.2,20.8,28,1599.3,1698.318586,11.5,9.333333333,11.16666667,16.83333333,741.5,163.5,478.8333333,215.5,0,20.14897579,25.66811758,4.334826138,53063,0,0,0,49,UTAH,Lehi
2106,492106,264.5,824.3386984,3.116592432,3142.3,9.8,3.3,3129.2,3216.67183,1.166666667,8.666666667,2.833333333,0.5,2532.666667,442.6666667,13.33333333,140.5,0,0,52.33307624,22.00542021,101374,0,0,0,49,UTAH,Lehi
2107,492107,131.8333333,419.5371786,3.182330053,1421,403,22.2,995.8,1474.674239,369.5,33.5,22.16666667,0,496.3333333,106.3333333,6.5,386.6666667,0,0,42.67152882,11.00271011,101374,0,0,0,49,UTAH,Lehi
2108,492108,806,2397.729689,2.974850731,1258.2,21.5,1.3,1235.3,1336.349553,14.5,7,1,0.333333333,971.8333333,202.6666667,3.166666667,57.66666667,0,0,11.83312817,66.34975824,101374,0,0,0,49,UTAH,Lehi
2109,492109,125.5,410.0349422,3.267210695,10.3,8.3,0.5,1.5,22.50249754,8.166666667,0.166666667,0.166666667,0.333333333,0.333333333,0.833333333,0,0.333333333,0,0,2,10.1691642,101374,0,0,0,49,UTAH,Lehi
2110,492110,303.3333333,956.8949198,3.154598637,526,131.3,2.2,392.5,552.506142,123.3333333,8,2.166666667,0,56,72.83333333,1.333333333,262.3333333,0,0,1.499982662,25.00615933,101374,0,0,0,49,UTAH,Lehi
2111,492111,782.3333333,2422.382641,3.096356167,0,0,0,0,64.51584998,0,0,0,0,0,0,0,0,0,0,0,64.51584998,101910,0,0,0,49,UTAH,Lehi
2112,492112,0,0,0,4280.8,1667.5,59.8,2553.5,4316.667762,1557.666667,109.8333333,43.5,16.33333333,1176.333333,260.6666667,66.33333333,1050.166667,0,0,35.83442883,0,101942,0,0,0,49,UTAH,Lehi
2113,492113,0,0,0,2426.3,149.5,9.2,2267.7,2449.500176,72.33333333,77.16666667,4.5,4.666666667,1898.666667,46.5,24.5,298,0,0,23.16684311,0,101942,0,0,0,49,UTAH,Lehi
2114,492114,516.6666667,1661.090134,3.215013163,79,0,2.8,76.2,170.0097877,0,0,0.166666667,2.666666667,7,63.66666667,0,5.5,0,0,48.33287978,42.67690794,101374,1062,0,0,49,UTAH,Lehi
2115,492115,319,1010.295312,3.167069942,137.3,13.8,4.8,118.7,163.8399564,11,2.833333333,3.833333333,1,69.83333333,11.33333333,4.166666667,33.33333333,0,0,0,26.5066231,101910,0,0,0,49,UTAH,Lehi
2116,492116,0,0,0,2837.3,76.3,60,2701,2936.3648,54,22.33333333,32.83333333,27.16666667,1035,307.5,867.8333333,490.6666667,3.024610247,0,96.00685628,0,101942,0,0,0,49,UTAH,Lehi
2117,492117,1621.833333,5081.946614,3.133457988,3.2,0,0.2,3,177.8304817,0,0,0.166666667,0,0.166666667,0.833333333,0.666666667,1.333333333,0,40.29795158,0.49992199,133.8659414,101374,0,0,0,49,UTAH,Lehi
2118,492118,1570,4641.919643,2.956636715,1077.5,28.5,7.7,1041.3,1210.865507,0.333333333,28.16666667,3,4.666666667,612.3333333,136.5,91.66666667,200.8333333,0,0,3.99960422,129.3659025,101374,0,0,0,49,UTAH,Lehi
2119,492119,1060.166667,3090.498033,2.915105832,0,0,0,0,90.35532185,0,0,0,0,0,0,0,0,0,0,3.000520237,87.35480161,100789,0,0,0,49,UTAH,Draper
2120,492120,545.1666667,1808.356362,3.317070673,1,0.2,0,0.8,45.84438632,0.166666667,0,0,0,0.166666667,0.166666667,0,0.5,0,0,0,44.84438632,114503,932,0,0,49,UTAH,Highland
2121,492121,482.8333333,1791.425664,3.710236101,0,0,0,0,44.17668354,0,0,0,0,0,0,0,0,0,0,4.166828608,40.00985493,120774,0,0,0,49,UTAH,Alpine
2122,492122,439.6666667,1354.008464,3.079625012,9.5,0.5,0,9,78.83876267,0.5,0,0,0,5.166666667,0.666666667,0.666666667,2.5,0,0,32.82998507,36.5087776,91468,0,0,0,49,UTAH,Alpine
2123,492123,651.3333333,2262.163385,3.473126999,432.3,1.2,11.3,419.8,581.847327,0.5,0.666666667,1,10.33333333,142,97.66666667,10.33333333,169.8333333,0,0,95.83418708,53.67980654,133923,0,0,0,49,UTAH,Highland
2124,492124,123,429.1718284,3.489201857,0,0,0,0,17.85133427,0,0,0,0,0,0,0,0,2.016406831,0,5.665782555,10.16914488,101033,0,0,0,49,UTAH,Alpine
2125,492125,317.6666667,1097.701965,3.455515104,1285.8,138.5,113,1034.3,1321.34897,31.5,107,101,12,363.5,234.3333333,88.83333333,347.6666667,1.008201771,0,8.501028921,26.0064057,101033,748,1393,0,49,UTAH,Alpine
2126,492126,193.5,634.2667077,3.277864122,359.3,143.8,6,209.5,376.0119811,115.3333333,28.5,3.5,2.5,42,18.83333333,3,145.6666667,1.008203416,0,0,15.67044436,146773,0,0,0,49,UTAH,Highland
2127,492127,432.1666667,1515.303721,3.506294766,828.5,264.2,16.5,547.8,879.1768365,58.33333333,205.8333333,1.666666667,14.83333333,47,48.5,2.5,449.8333333,0,0,15.00138731,35.67544918,92413,0,0,0,49,UTAH,Highland
2128,492128,402.6666667,1336.228724,3.318448818,0,0,0,0,59.15827556,0,0,0,0,0,0,0,0,1.008203416,19.141527,5.66691239,33.34163275,133704,0,0,0,49,UTAH,Alpine
2129,492129,510.6666667,1607.264669,3.147385122,326.5,59.5,3,264,398.8516336,52,7.5,1,2,98.5,77,17,71.5,0,0,30.3410974,42.01053618,57418,0,0,0,49,UTAH,Alpine
2130,492130,244.3333333,803.4270249,3.288241575,0,0,0,0,20.3383186,0,0,0,0,0,0,0,0,0,0,0.333391137,20.00492746,132458,0,0,0,49,UTAH,Alpine
2131,492131,219.6666667,656.136179,2.986962879,507.5,8.8,24,474.7,541.1725321,8.333333333,0.5,11.66666667,12.33333333,71.16666667,123.5,89.33333333,190.6666667,0,0,15.66809734,18.00443472,77352,537,230,0,49,UTAH,Alpine
2132,492132,376.5,1196.255714,3.177306014,75.3,5,0.2,70.2,116.5069875,4.833333333,0.166666667,0,0.166666667,1.166666667,47.33333333,3,18.66666667,0,0,10.16601658,31.00763757,69098,649,0,0,49,UTAH,Alpine
2133,492133,454.6666667,1486.273266,3.26892947,42,0,0.2,41.8,83.17648894,0,0,0.166666667,0,2.166666667,10,21.5,8.166666667,0,0,3.500624371,37.67586457,109592,0,0,0,49,UTAH,Alpine
2134,492134,249.1666667,868.2527085,3.484626255,0,0,0,0,20.83847337,0,0,0,0,0,0,0,0,0,0,0,20.83847337,104961,0,0,0,49,UTAH,Alpine
2135,492135,310.1666667,1084.491865,3.496481026,0,0,0,0,26.67305788,0,0,0,0,0,0,0,0,0,0,0.833333333,25.83972455,104043,0,0,0,49,UTAH,Alpine
2136,492136,246.5,864.6814903,3.50783566,102,16.2,1,84.8,132.0057236,16,0.166666667,0,1,1.166666667,4.166666667,0,79.5,0,0,9.500714027,20.50500956,79245,0,0,0,49,UTAH,Highland
2137,492137,316.8333333,1025.45609,3.236578927,0,0,0,0,60.65968104,0,0,0,0,0,0,0,0,0,20.14897579,14.50452669,26.00617856,79245,0,0,0,49,UTAH,Highland
2138,492138,217,779.8870021,3.593949319,27.5,0.3,0.2,27,45.50443472,0.333333333,0,0,0.166666667,12.33333333,10.83333333,3,0.833333333,0,0,0,18.00443472,79245,0,0,0,49,UTAH,Highland
2139,492139,371,1382.213785,3.725643625,0,0,0,0,33.17424929,0,0,0,0,0,0,0,0,0,0,2.333292878,30.84095642,125487,0,0,0,49,UTAH,Highland
2140,492140,311,1006.444864,3.23615712,74.2,1,11,62.2,113.5067167,0.166666667,0.833333333,0.166666667,10.83333333,9.666666667,47.66666667,0,4.833333333,0,0,13.83382796,25.50622211,86568,838,0,0,49,UTAH,Highland
2141,492141,344.3333333,1130.871501,3.284234756,96,3.2,0.2,92.7,130.3402872,0,3.166666667,0,0.166666667,5.833333333,29.16666667,16,41.66666667,0,0,5.999895972,28.34039123,95947,0,0,0,49,UTAH,Highland
2142,492142,436.5,1271.427482,2.912777736,849.3,286.3,2.2,560.8,890.6754526,142.1666667,144.1666667,0.333333333,1.833333333,29.83333333,208.3333333,31.83333333,290.8333333,0,0,5.500404629,35.84171469,95947,0,0,0,49,UTAH,Highland
2143,492143,263,861.5064095,3.27568977,339.5,4.7,0.3,334.5,364.8387535,3.5,1.166666667,0.166666667,0.166666667,30.5,16.16666667,25.33333333,262.5,0,0,3.333333333,22.00542021,110551,0,0,0,49,UTAH,Highland
2144,492144,422.1666667,1534.727392,3.635359002,151,6.2,0,144.8,198.6773363,6.166666667,0,0,0,24.83333333,88.16666667,0,31.83333333,0.167871486,0,12.66764373,34.84182109,108776,1113,0,0,49,UTAH,Highland
2145,492145,389.5,1474.437469,3.785462052,0,0,0,0,41.85896809,0,0,0,0,0,0,0,0,2.016406831,0,7.667996162,32.17456509,111361,0,0,0,49,UTAH,Highland
2146,492146,418.3333333,1510.214368,3.610074186,98,0.5,4.2,93.3,143.1914719,0.5,0,0,4.166666667,5,81.5,4,2.833333333,2.016406831,0,8.499852628,34.67521246,69844,0,1408,0,49,UTAH,Highland
2147,492147,259.5,874.8567344,3.371316896,0,0,0,0,24.50633636,0,0,0,0,0,0,0,0,0,0,3.167655255,21.33868111,109543,0,0,0,49,UTAH,Highland
2148,492148,204.5,705.2800961,3.448802426,0,0,0,0,16.83748787,0,0,0,0,0,0,0,0,0,0,0,16.83748787,69844,0,0,0,49,UTAH,Highland
2149,492149,487.6666667,1868.090466,3.830670813,0,0,0,0,53.02542965,0,0,0,0,0,0,0,0,2.016406831,0,10.99916789,40.00985493,78089,0,0,0,49,UTAH,American Fork
2150,492150,365.3333333,1328.670758,3.636872512,247,4,3.5,239.5,284.6746561,1.166666667,2.833333333,0.666666667,2.833333333,16.83333333,176.6666667,5.166666667,40.83333333,0,0,7.667264952,30.0073912,76025,790,1900,0,49,UTAH,American Fork
2151,492151,629.8333333,2153.97582,3.419913978,46,13.8,15.7,16.5,100.3462314,4.166666667,9.666666667,8.666666667,7,2,1.833333333,5.166666667,7.5,0,0,2.33342004,52.01281141,88879,0,0,0,49,UTAH,American Fork
2152,492152,295,957.312587,3.245127413,0,0,0,0,24.50599022,0,0,0,0,0,0,0,0,0,0,0,24.50599022,68630,0,0,0,49,UTAH,American Fork
2153,492153,360.8333333,1121.945526,3.109317856,0,0,0,0,40.50682262,0,0,0,0,0,0,0,0,0,0,10.66618993,29.84063269,68985,0,0,0,49,UTAH,American Fork
2154,492154,410.8333333,1217.87064,2.964391009,0,0,0,0,54.34709419,0,0,0,0,0,0,0,0,0,0,20.50533588,33.84175831,70528,0,0,0,49,UTAH,American Fork
2155,492155,242,898.1216018,3.711246289,0,0,0,0,22.67186091,0,0,0,0,0,0,0,0,0,0,2.833633918,19.83822699,71919,0,0,0,49,UTAH,Highland
2156,492156,329,1184.969741,3.601731735,43.7,0,0.3,43.3,70.67331874,0,0,0.166666667,0.166666667,0.333333333,41,0,2,0,0,0,27.00665208,77216,0,0,0,49,UTAH,Cedar Hills
2157,492157,239.8333333,898.1270683,3.744796671,697.7,423,9,265.7,737.8378936,369.3333333,53.66666667,0.5,8.5,7.166666667,71,165.8333333,21.66666667,0,0,20.49982122,19.67140571,71919,0,0,0,49,UTAH,Cedar Hills
2158,492158,457.1666667,1662.591486,3.636729462,0,0,0,0,38.00936218,0,0,0,0,0,0,0,0,0,0,0,38.00936218,76749,0,0,0,49,UTAH,Cedar Hills
2159,492159,353.8333333,1045.949827,2.956052267,66,0.5,0.3,65.2,95.00714482,0,0.5,0,0.333333333,0.166666667,53,3,9,0,0,0,29.00714482,69778,0,0,0,49,UTAH,Cedar Hills
